Site_Num,County,Year,Township,Range,Sections,Stream,Habitat,Pool_Riffle,Substrate,Lat,Long,Topeka_Shiner
1_1,Pipestone,2004,107,44,20_29,Tributary_Rock_River,off_channel,off_channel_pool,"silt, sand",44.052,-96.157,0
1_2,Pipestone,2004,107,44,20_29,Tributary_Rock_River,off_channel,off_channel_pool,"silt, sand",44.052,-96.155,0
1_3,Pipestone,2004,107,44,20_29,Tributary_Rock_River,off_channel,off_channel_pool,"silt, sand",44.052,-96.153,1
2_1,Pipestone,2004,105,45,31_32,Tributary_Poplar_Creek,in_channel,off_channel_pool,muck,43.859,-96.265,1
3_1,Rock,2004,103,45,30,Beaver_Creek,in_channel,pool,sand,43.695,-96.286,1
4_1,Rock,2004,103,44,20_21,Champepadan_Creek,in_channel,pool,"silt, mud",43.709,-96.133,1
5_1,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.054,0
5_2,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.729,-96.056,0
5_3,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.729,-96.057,0
5_4,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.729,-96.057,0
5_5,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.058,0
5_6,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.729,-96.059,0
5_7,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.060,0
5_8,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.060,0
5_9,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.061,0
5_10,Rock,2004,103,44,13,Champepadan_Creek,in_channel,run,topsoil,43.728,-96.063,1
6_1,Nobles,2004,103,43,21_28,Elk_Creek,off_channel,pool,"muck, algae",43.703,-95.995,0
6_2,Nobles,2004,103,43,21_28,Elk_Creek,off_channel,pool,"muck, algae",43.703,-96.001,1
7_1,Nobles,2004,102,42,6_7,Kanaranzi_Creek,off_channel,oxbow,"sand, mud",43.659,-95.918,1
8_1,Nobles,2004,102,42,8,East_Branch_Creek,in_channel,pool,"silt, sand",43.659,-95.905,1
9_1,Rock,2004,102,22,29,Elk_Creek,off_channel,pool,"silt, sand",43.607,-96.143,1
10_1,Nobles,2004,101,43,30,Norwegian_Creek,in_channel,pool,"gravel, sand",43.529,-96.034,1
11_1,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.309,-96.382,0
11_2,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.309,-96.381,0
11_3,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.309,-96.381,0
11_4,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.309,-96.380,0
11_5,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.307,-96.380,0
11_6,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.307,-96.380,0
11_7,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.306,-96.381,0
11_8,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.305,-96.379,0
11_9,Lincoln,2004,110,46,27,Tributary_Medary_creek,off_channel,pool,silt,44.304,-96.379,0
11_10,Lincoln,2004,110,46,27,Tributary_Medary_creek,in_channel,flow,"clay, silt",44.303,-96.381,0
12_1,Lincoln,2004,109,46,17,Medary_Creek,in_channel,flow,"boulder, sand, silt",44.253,-96.414,0
12_2,Lincoln,2004,109,46,17,Medary_Creek,in_channel,flow,"boulder, sand, silt",44.253,-96.413,0
12_3,Lincoln,2004,109,46,17,Medary_Creek,in_channel,flow,"boulder, sand, silt",44.253,-96.409,0
12_4,Lincoln,2004,109,46,17,Medary_Creek,in_channel,flow,"boulder, sand, silt",44.252,-96.409,1
13_1,Pipestone,2004,108,46,11,Flandreau_Creek,off_channel,pool,"silt, clay",44.179,-96.335,0
13_2,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.180,-96.336,0
13_3,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.179,-96.337,0
13_4,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.180,-96.339,0
13_5,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.177,-96.341,0
13_6,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.176,-96.341,0
13_7,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.176,-96.340,0
13_8,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.176,-96.340,0
13_9,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.175,-96.340,0
13_10,Pipestone,2004,108,46,11,Flandreau_Creek,in_channel,flow,"silt, clay",44.175,-96.339,1
14_1,Pipestone,2004,108,46,30,Willow_creek,in_channel,pool,"boulder, sand, silt",44.133,-96.424,1
15_1,Pipestone,2004,107,45,9,Pipestone_Creek,in_channel,pool,"sand, silt",44.095,-96.257,1
16_1,Pipestone,2004,107,46,33,Pipestone_Creek,in_channel,pool,"sand, silt",44.024,-96.368,1
17_1,Pipestone,2004,105,44,32,Poplar_Creek,in_channel,pool,"silt, sand",43.849,-96.145,1
18_1,Rock,2004,104,44,8_9,Rock_River,in_channel,pool,"silt, mud",43.827,-96.134,0
18_2,Rock,2004,104,44,8_9,Rock_River,in_channel,pool,"silt, mud",43.827,-96.135,0
18_3,Rock,2004,104,44,8_9,Rock_River,in_channel,pool,"silt, mud",43.827,-96.135,1
19_1,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.620,-96.432,0
19_2,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.620,-96.431,0
19_3,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.620,-96.431,0
19_4,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.620,-96.430,0
19_5,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.622,-96.427,0
19_6,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.622,-96.427,0
19_7,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.623,-96.426,0
19_8,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.624,-96.426,0
19_9,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.624,-96.427,0
19_10,Rock,2004,102,47,24,Springwater_Creek,in_channel,flow,"clay, muck",43.624,-96.427,0
20_1,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.613,-95.747,0
20_2,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.613,-95.747,0
20_3,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.612,-95.748,0
20_4,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.611,-95.748,0
20_5,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.610,-95.745,0
20_6,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.610,-95.744,0
20_7,Nobles,2004,102,41,27,Little_Rock_River,in_channel,flow,"clay, silt",43.608,-95.740,0
20_8,Nobles,2004,102,41,27,Little_Rock_River,in_channel,pool,"clay, silt",43.609,-95.739,1
21_1,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.160,-96.396,0
21_2,Pipestone,2005,108,46,17,Willow_creek,off_channel,pool,muck,44.159,-96.396,0
21_3,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.158,-96.398,0
21_4,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.158,-96.398,0
21_5,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.159,-96.402,0
21_6,Pipestone,2005,108,46,17,Willow_creek,off_channel,pool,muck,44.159,-96.404,0
21_7,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.159,-96.404,0
21_8,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.159,-96.405,0
21_9,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.159,-96.405,0
21_10,Pipestone,2005,108,46,17,Willow_creek,in_channel,flow,muck,44.159,-96.406,0
22_1,Pipestone,2005,107,46,21_22,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, sand",44.061,-96.368,1
23_1,Pipestone,2005,107,46,20_21_28_29,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, sand",44.050,-96.388,0
23_2,Pipestone,2005,107,46,20_21_28_29,North_Branch_Pipestone_Creek,in_channel,pool,"gravel, sand",44.053,-96.388,1
24_1,Pipestone,2005,106,46,2,Pipestone_Creek,in_channel,pool,"sand, gravel, cobble",44.023,-96.329,1
25_1,Pipestone,2005,107,44,19,Rock_River,off_channel,flow,"silt, sand",44.060,-96.172,0
25_2,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.062,-96.172,0
25_3,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.061,-96.173,0
25_4,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.061,-96.172,0
25_5,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.061,-96.172,0
25_6,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.059,-96.173,0
25_7,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.059,-96.172,0
25_8,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.057,-96.171,0
25_9,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.057,-96.172,0
25_10,Pipestone,2005,107,44,19,Rock_River,in_channel,flow,"silt, sand",44.057,-96.171,0
26_1,Pipestone,2005,107,44,27_34,East_Branch_Rock_River,in_channel,pool,muck,44.037,-96.116,1
27_1,Pipestone,2005,106,44,5,East_Branch_Rock_River,in_channel,pool,"sand, gravel",44.015,-96.150,1
28_1,Pipestone,2005,106,44,8_17_18,East_Branch_Rock_River,in_channel,backwater,"sand, gravel",43.991,-96.163,0
28_2,Pipestone,2005,106,44,8_17_18,East_Branch_Rock_River,in_channel,backwater,"sand, gravel",43.991,-96.163,0
28_3,Pipestone,2005,106,44,8_17_18,East_Branch_Rock_River,in_channel,backwater,"sand, gravel",43.992,-96.163,1
29_1,Rock,2005,104,47,1,Split_Rock_Creek,in_channel,pool,"Sand, silt, gravel",43.835,-96.416,1
30_1,Pipestone,2005,105,44,32,Poplar_Creek,in_channel,pool,"gravel, sand",43.851,-96.158,1
31_1,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.973,0
31_2,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.973,0
31_3,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.972,0
31_4,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.971,0
31_5,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.970,0
31_6,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.970,0
31_7,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.967,0
31_8,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.967,0
31_9,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.807,-95.966,0
31_10,Nobles,2005,104,43,14,Champepadan_Creek,in_channel,flow,"sand, silt",43.808,-95.965,0
32_1,Nobles,2005,104,43,29,Champepadan_Creek,in_channel,backwater,"sand, silt",43.787,-96.030,1
33_1,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.703,-96.159,0
33_2,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.703,-96.159,0
33_3,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.703,-96.159,0
33_4,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.704,-96.160,0
33_5,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.704,-96.160,0
33_6,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.704,-96.160,0
33_7,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.704,-96.160,0
33_8,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.704,-96.160,0
33_9,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.703,-96.168,0
33_10,Rock,2005,103,44,19_30,Mound_Creek,in_channel,flow,"sand, gravel",43.703,-96.168,0
34_1,Nobles,2005,103,43,29_32,Elk_Creek,in_channel,pool,"sand, silt",43.688,-96.020,1
35_1,Nobles,2005,102,42,6_7,Kanaranzi_Creek,off_channel,oxbow,"sand, mud",43.659,-95.918,1
36_1,Nobles,2005,102,43,38_39,Kanaranzi_Creek,in_channel,pool,"sand, silt",43.611,-96.014,0
36_2,Nobles,2005,102,43,38_39,Kanaranzi_Creek,in_channel,pool,"sand, silt",43.611,-96.014,0
36_3,Nobles,2005,102,43,38_39,Kanaranzi_Creek,in_channel,backwater,"sand, silt",43.610,-96.019,1
37_1,Rock,2005,101,44,1_12,Kanaranzi_Creek,in_channel,backwater,"silt, sand",43.573,-96.064,1
38_1,Rock,2005,102,44,21_22,Elk_Creek,in_channel,flow,"sand, silt",43.621,-96.113,0
38_2,Rock,2005,102,44,21_22,Elk_Creek,in_channel,flow,"sand, silt",43.621,-96.114,0
38_3,Rock,2005,102,44,21_22,Elk_Creek,in_channel,flow,"sand, silt",43.622,-96.115,0
38_4,Rock,2005,102,44,21_22,Elk_Creek,in_channel,flow,"sand, silt",43.623,-96.115,0
38_5,Rock,2005,102,44,21_22,Elk_Creek,in_channel,flow,"sand, silt",43.623,-96.117,1
39_1,Rock,2005,102,45,25_36,Elk_Creek,in_channel,backwater,"mud, sand",43.601,-96.182,0
39_2,Rock,2005,102,45,25_36,Elk_Creek,in_channel,backwater,"mud, sand",43.601,-96.183,1
40_1,Rock,2005,102,46,11_12,Beaver_Creek,in_channel,flow,"sand, silt",43.649,-96.315,0
40_2,Rock,2005,102,46,11_13,Beaver_Creek,in_channel,flow,"sand, silt",43.649,-96.314,0
40_3,Rock,2005,102,46,11_14,Beaver_Creek,in_channel,flow,"sand, silt",43.648,-96.315,0
40_4,Rock,2005,102,46,11_15,Beaver_Creek,in_channel,flow,"sand, silt",43.647,-96.314,0
40_5,Rock,2005,102,46,11_16,Beaver_Creek,in_channel,flow,"sand, silt",43.647,-96.313,0
40_6,Rock,2005,102,46,11_17,Beaver_Creek,in_channel,flow,"sand, silt",43.647,-96.312,0
40_7,Rock,2005,102,46,11_18,Beaver_Creek,in_channel,flow,"sand, silt",43.647,-96.311,0
40_8,Rock,2005,102,46,11_19,Beaver_Creek,in_channel,flow,"sand, silt",43.646,-96.311,0
40_9,Rock,2005,102,46,11_20,Beaver_Creek,in_channel,flow,"sand, silt",43.646,-96.312,1
41_1,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.269,-96.388,0
41_2,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.269,-96.389,0
41_3,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.268,-96.390,0
41_4,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.268,-96.391,0
41_5,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.268,-96.392,0
41_6,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.268,-96.393,0
41_7,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.267,-96.394,0
41_8,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.266,-96.393,0
41_9,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.266,-96.392,0
41_10,Lincoln,2006,109,46,4_9,Medary_Creek,in_channel,flow,"sand, gravel",44.265,-96.390,0
42_1,Pipestone,2006,108,46,19_30,Willow_creek,in_channel,pool,"sand, silt",44.140,-96.421,0
42_2,Pipestone,2006,108,46,19_30,Willow_creek,in_channel,pool,"sand, silt",44.140,-96.421,1
43_1,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.082,-96.441,0
43_2,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.082,-96.441,0
43_3,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.081,-96.441,0
43_4,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.081,-96.442,0
43_5,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.080,-96.441,0
43_6,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.081,-96.441,0
43_7,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.081,-96.439,0
43_8,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.079,-96.441,0
43_9,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.078,-96.441,0
43_10,Pipestone,2006,107,47,12,Flandreau_Creek,in_channel,pool,"sand, gravel",44.078,-96.443,0
44_1,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.154,-96.292,0
44_2,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.155,-96.293,0
44_3,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.155,-96.294,0
44_4,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.155,-96.294,0
44_5,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.153,-96.291,0
44_6,Pipestone,2006,108,45,18_19,East_Branch_Flandreau_Creek,in_channel,pool,silt,44.153,-96.291,1
45_1,Pipestone,2006,108,45,22,Triburary_North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel",44.148,-96.233,1
46_1,Pipestone,2006,106,47,14,Pipestone_Creek_and_Unnamed_Tributary,in_channel,backwater,sand,43.971,-96.444,1
47_1,Pipestone,2006,106,44,20_29,Rock_River,in_channel,pool,"sand, gravel, silt",43.965,-96.159,1
48_1,Pipestone,2006,105,44,28_29,Rock_River,in_channel,backwater,"sand, gravel",43.873,-96.142,1
49_1,Rock,2006,104,46,30,Unnamed_Tributary_Split_Rock_Creek,in_channel,pool,"sand, gravel",43.790,-96.403,1
49_2,Rock,2006,104,46,31,Unnamed_Tributary_Split_Rock_Creek,in_channel,pool,"sand, gravel",43.790,-96.402,1
50_1,Rock,2006,104,46,36,Beaver_Creek,in_channel,pool,"cobble, gravel, sand",43.761,-96.297,1
51_1,Rock,2006,103,46,1,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.749,-96.292,0
51_2,Rock,2006,103,46,1,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.749,-96.293,0
51_3,Rock,2006,103,46,1,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.749,-96.294,0
51_4,Rock,2006,103,46,1,Beaver_Creek,in_channel,pool,"sand, gravel, silt",43.749,-96.295,1
52_1,Rock,2006,103,44,20_29,Champepadan_Creek,in_channel,backwater,"sand, gravel",43.718,-96.077,0
52_2,Rock,2006,103,44,20_29,Champepadan_Creek,in_channel,backwater,"sand, gravel",43.717,-96.078,1
53_1,Rock,2006,103,44,13_14,Champepadan_Creek,in_channel,backwater,"sand, gravel",43.718,-96.077,0
53_2,Rock,2006,103,44,13_14,Champepadan_Creek,off_channel,backwater,"sand, gravel",43.717,-96.078,1
54_1,Rock,2006,102,46,29,Beaver_Creek,in_channel,pool,sand,43.616,-96.372,1
55_1,Rock,2006,101,45,13,Rock_River,in_channel,backwater,"sand, gravel, silt",43.558,-96.185,1
56_1,Rock,2006,101,45,24,Ash_Creek,in_channel,pool,sand,43.544,-96.188,0
56_2,Rock,2006,101,45,24,Ash_Creek,in_channel,pool,sand,43.544,-96.188,0
56_3,Rock,2006,101,45,24,Ash_Creek,in_channel,pool,sand,43.543,-96.188,1
57_1,Rock,2006,101,44,24_25,Kanaranzi_Creek,in_channel,backwater,"sand, silt",43.526,-96.060,1
58_1,Rock,2006,101,44,25_26,Norwegian_Creek,in_channel,pool,"sand, muck",43.516,-96.071,0
58_2,Rock,2006,101,44,25_26,Norwegian_Creek,in_channel,pool,"sand, muck",43.515,-96.069,1
59_1,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.663,-95.774,0
59_2,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.663,-95.775,0
59_3,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.665,-95.778,0
59_4,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.663,-95.780,0
59_5,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.661,-95.782,0
59_6,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,flow,"sand, gravel",43.661,-95.785,0
59_7,Rock,2006,102,41,5,East_Branch_Kanaranzi_Creek_&_unnmaed_Tributary,in_channel,pool,"sand, gravel",43.661,-95.786,1
60_1,Rock,2006,101,42,26_35,Little_Rock_River,in_channel,backwater,"sand, silt",43.513,-95.851,1
61_1,Lincoln,2007,109,45,30,Flandreau_Creek,in_channel,flow,silt,44.212,-96.319,0
61_2,Lincoln,2007,109,45,30,Flandreau_Creek,in_channel,flow,silt,44.212,-96.318,0
61_3,Lincoln,2007,109,45,31,Flandreau_Creek,in_channel,flow,silt,44.212,-96.318,0
61_4,Lincoln,2007,109,45,31,Flandreau_Creek,in_channel,flow,silt,44.211,-96.318,0
61_5,Lincoln,2007,109,45,31,Flandreau_Creek,in_channel,flow,silt,44.211,-96.319,0
61_6,Lincoln,2007,109,45,31,Flandreau_Creek,in_channel,flow,silt,44.207,-96.320,0
61_7,Lincoln,2007,109,45,31,Flandreau_Creek,in_channel,flow,silt,44.207,-96.321,0
61_8,Lincoln,2007,109,45,36,Flandreau_Creek,in_channel,flow,silt,44.206,-96.322,0
61_9,Lincoln,2007,109,45,36,Flandreau_Creek,in_channel,flow,silt,44.206,-96.322,0
61_10,Lincoln,2007,109,45,36,Flandreau_Creek,in_channel,flow,silt,44.206,-96.323,0
62_1,Lincoln,2007,109,46,36,Flandreau_Creek,in_channel,flow,muck,44.200,-96.324,0
62_2,Lincoln,2007,109,46,36,Flandreau_Creek,in_channel,flow,muck,44.199,-96.326,0
62_3,Lincoln,2007,109,46,36,Flandreau_Creek,in_channel,flow,muck,44.198,-96.326,0
62_4,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.197,-96.326,0
62_5,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.197,-96.326,0
62_6,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.196,-96.327,0
62_7,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.194,-96.328,0
62_8,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.194,-96.328,0
62_9,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.193,-96.327,0
62_10,Pipestone,2007,109,46,1,Flandreau_Creek,in_channel,flow,muck,44.192,-96.327,0
63_1,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.140,-96.383,0
63_2,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.140,-96.383,0
63_3,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.141,-96.382,0
63_4,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142,-96.382,0
63_5,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.141,-96.381,0
63_6,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142,-96.380,0
63_7,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.142,-96.380,0
63_8,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.143,-96.379,0
63_9,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.143,-96.379,0
63_10,Pipestone,2007,108,46,21,Flandreau_Creek,in_channel,flow,silt,44.144,-96.378,0
64_1,Pipestone,2007,108,46,29,Flandreau_Creek,off_channel,flow,silt,44.140,-96.389,0
64_2,Pipestone,2007,108,46,28,Flandreau_Creek,in_channel,flow,silt,44.137,-96.388,0
64_3,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.137,-96.388,0
64_4,Pipestone,2007,108,46,29,Flandreau_Creek,off_channel,flow,silt,44.137,-96.391,0
64_5,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.136,-96.389,0
64_6,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.136,-96.390,0
64_7,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.136,-96.390,0
64_8,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135,-96.390,0
64_9,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135,-96.391,0
64_10,Pipestone,2007,108,46,29,Flandreau_Creek,in_channel,flow,silt,44.135,-96.391,0
65_1,Pipestone,2007,107,45,4,North_Branch_Pipestone_Creek,in_channel,pool,"sand, gravel",44.097,-96.259,1
66_1,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.022,-96.337,0
66_2,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.023,-96.337,0
66_3,Pipestone,2007,106,46,2,North_Branch_Pipestone_Creek,in_channel,pool,"sand, silt",44.023,-96.336,1
67_1,Pipestone,2007,107,46,33,Pipstone_Creek,in_channel,backwater,silt,44.024,-96.368,1
68_1,Pipestone,2007,106,47,13,Pipstone_Creek,in_channel,backwater,"sand, silt",43.987,-96.429,1
69_1,Pipestone,2007,106,44,32,Rock_River,in_channel,flow,"sand, gravel, silt",43.943,-96.151,1
70_1,Pipestone,2007,105,44,23,Chanarambie_Creek,in_channel,pool,"gravel, sand, silt",43.886,-96.095,1
71_1,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.909,-96.245,0
71_2,Pipestone,2007,105,45,10,Tributary_Poplar_Creek,in_channel,pool,grass,43.910,-96.246,0
